"Config","OCR_module","Filename","OCR_Time"
"342","KerasOCR","example2",2.72697138786316
"342","EasyOCR","example2",2.40734648704529
"342","PaddleOCR","example2",1.78888988494873
"342","docTR","example2",3.30706787109375
"28","TesseractOCR","example1",1.78644037246704
"28","KerasOCR","example1",3.53856134414673
"28","EasyOCR","example1",2.47131252288818
"28","PaddleOCR","example1",4.47215366363525
"28","docTR","example1",3.97085475921631
"111","TesseractOCR","example1",1.40304327011108
"111","KerasOCR","example1",3.50249195098877
"111","EasyOCR","example1",2.39885592460632
"111","PaddleOCR","example1",5.70950818061829
"111","docTR","example1",4.9513258934021
"29","TesseractOCR","example1",2.02626800537109
"29","KerasOCR","example1",3.61839294433594
"29","EasyOCR","example1",2.47103953361511
"29","PaddleOCR","example1",5.14446496963501
"29","docTR","example1",3.99834799766541
"349","TesseractOCR","example14",0.652980804443359
"349","KerasOCR","example14",3.27612113952637
"349","EasyOCR","example14",2.53098201751709
"349","PaddleOCR","example14",3.08093619346619
"349","docTR","example14",3.82038760185242
"360","TesseractOCR","example27",0.448684215545654
"360","KerasOCR","example27",2.5119993686676
"360","EasyOCR","example27",2.28766798973083
"360","PaddleOCR","example27",1.12661623954773
"360","docTR","example27",3.40470027923584
"116","TesseractOCR","example4",1.05566787719727
"116","KerasOCR","example4",3.10939693450928
"116","EasyOCR","example4",2.42866158485413
"116","PaddleOCR","example4",4.2930703163147
"116","docTR","example4",3.78750872612
"339","TesseractOCR","example11",0.197543382644653
"339","KerasOCR","example11",1.86418342590332
"339","EasyOCR","example11",2.63281273841858
"339","PaddleOCR","example11",4.15091514587402
"339","docTR","example11",2.76017808914185
"212","TesseractOCR","example14",2.52154421806335
"212","KerasOCR","example14",3.70186853408813
"212","EasyOCR","example14",2.44496703147888
"212","PaddleOCR","example14",3.25818967819214
"212","docTR","example14",3.71093273162842
"374","TesseractOCR","example22",6.44661855697632
"374","KerasOCR","example22",2.79888391494751
"374","EasyOCR","example22",2.64219880104065
"374","PaddleOCR","example22",2.16655278205872
"374","docTR","example22",4.34034442901611
"183","TesseractOCR","example7",2.65439033508301
"183","KerasOCR","example7",3.68549966812134
"183","EasyOCR","example7",2.46667146682739
"183","PaddleOCR","example7",8.44956183433533
"183","docTR","example7",5.19868493080139
"311","TesseractOCR","example18",0.965753078460693
"311","KerasOCR","example18",3.78015995025635
"311","EasyOCR","example18",2.61264038085938
"311","PaddleOCR","example18",3.27921319007874
"311","docTR","example18",4.16962099075317
"308","TesseractOCR","example11",0.305302143096924
"308","KerasOCR","example11",2.55896472930908
"308","EasyOCR","example11",2.56117725372314
"308","PaddleOCR","example11",1.09656071662903
"308","docTR","example11",3.0521399974823
"149","TesseractOCR","example3",0.688859224319458
"149","KerasOCR","example3",3.58097910881042
"149","EasyOCR","example3",2.58378076553345
"149","PaddleOCR","example3",2.55465602874756
"149","docTR","example3",4.85832977294922
"310","TesseractOCR","example21",0.619224309921265
"310","KerasOCR","example21",3.10375714302063
"310","EasyOCR","example21",2.60393691062927
"310","PaddleOCR","example21",1.96654391288757
"310","docTR","example21",4.17780709266663
"27","TesseractOCR","example24",0.936411619186401
"27","KerasOCR","example24",3.9585120677948
"27","EasyOCR","example24",2.71101713180542
"27","PaddleOCR","example24",3.56697010993958
"27","docTR","example24",5.04815745353699
"341","TesseractOCR","example1",0.41015887260437
"341","KerasOCR","example1",2.78737378120422
"341","EasyOCR","example1",2.42895221710205
"341","PaddleOCR","example1",2.51368474960327
"341","docTR","example1",3.42961263656616
"92","TesseractOCR","example4",0.460063695907593
"92","KerasOCR","example4",3.35154151916504
"92","EasyOCR","example4",2.5537006855011
"92","PaddleOCR","example4",2.48201155662537
"92","docTR","example4",3.974773645401
"60","TesseractOCR","example23",0.204908609390259
"60","KerasOCR","example23",1.88432812690735
"60","EasyOCR","example23",2.7060604095459
"60","PaddleOCR","example23",3.36955618858337
"60","docTR","example23",3.30565142631531
"257","TesseractOCR","example29",1.07172799110413
"257","KerasOCR","example29",4.16038250923157
"257","EasyOCR","example29",2.56715893745422
"257","PaddleOCR","example29",4.26225662231445
"257","docTR","example29",4.55835342407227
"61","TesseractOCR","example19",0.558101415634155
"61","KerasOCR","example19",3.91799426078796
"61","EasyOCR","example19",2.56620097160339
"61","PaddleOCR","example19",3.0503077507019
"61","docTR","example19",4.3966646194458
"276","TesseractOCR","example16",0.273717164993286
"276","KerasOCR","example16",2.44322681427002
"276","EasyOCR","example16",2.83040237426758
"276","PaddleOCR","example16",7.58771824836731
"276","docTR","example16",2.81499838829041
"126","TesseractOCR","example18",0.569006204605103
"126","KerasOCR","example18",3.98966503143311
"126","EasyOCR","example18",2.60631608963013
"126","PaddleOCR","example18",3.63606810569763
"126","docTR","example18",4.43446969985962
"250","TesseractOCR","example14",1.71791434288025
"250","KerasOCR","example14",3.07838916778564
"250","EasyOCR","example14",2.45064783096313
"250","PaddleOCR","example14",3.55121994018555
"250","docTR","example14",4.38199782371521
"256","TesseractOCR","example14",0.55631422996521
"256","KerasOCR","example14",3.56380081176758
"256","EasyOCR","example14",2.57694554328918
"256","PaddleOCR","example14",2.19473218917847
"256","docTR","example14",3.9633367061615
"295","TesseractOCR","example12",0.293734073638916
"295","KerasOCR","example12",2.26898527145386
"295","EasyOCR","example12",2.41276788711548
"295","PaddleOCR","example12",1.00335216522217
"295","docTR","example12",2.88731622695923
"181","TesseractOCR","example9",1.19347858428955
"181","KerasOCR","example9",3.11569976806641
"181","EasyOCR","example9",2.44236087799072
"181","PaddleOCR","example9",4.20862460136414
"181","docTR","example9",4.40974521636963
"312","TesseractOCR","example29",0.179300546646118
"312","KerasOCR","example29",1.90596103668213
"312","EasyOCR","example29",3.09581327438354
"312","PaddleOCR","example29",2.284583568573
"312","docTR","example29",2.82309150695801
"361","TesseractOCR","example1",0.479241132736206
"361","KerasOCR","example1",2.79383492469788
"361","EasyOCR","example1",2.38935661315918
"361","PaddleOCR","example1",1.66868281364441
"361","docTR","example1",3.48756647109985
"227","TesseractOCR","example22",1.82706665992737
"227","KerasOCR","example22",4.54647970199585
"227","EasyOCR","example22",2.45582008361816
"227","PaddleOCR","example22",5.47931146621704
"227","docTR","example22",4.43589854240417
"32","TesseractOCR","example1",1.91599535942078
"32","KerasOCR","example1",3.71387982368469
"32","EasyOCR","example1",2.33577370643616
"32","PaddleOCR","example1",4.89859962463379
"32","docTR","example1",3.7994544506073
"226","TesseractOCR","example5",1.58385157585144
"226","KerasOCR","example5",3.74305748939514
"226","EasyOCR","example5",2.49277973175049
"226","PaddleOCR","example5",5.61423420906067
"226","docTR","example5",5.03551554679871
"95","TesseractOCR","example10",0.536113500595093
"95","KerasOCR","example10",3.92867493629456
"95","EasyOCR","example10",2.40791749954224
"95","PaddleOCR","example10",3.14769983291626
"95","docTR","example10",4.48715305328369
"57","TesseractOCR","example12",1.5681529045105
"57","KerasOCR","example12",3.76364850997925
"57","EasyOCR","example12",2.26449799537659
"57","PaddleOCR","example12",8.23438668251038
"57","docTR","example12",4.6213903427124
"358","TesseractOCR","example31",1.36512541770935
"358","KerasOCR","example31",2.88346171379089
"358","EasyOCR","example31",2.53341770172119
"358","PaddleOCR","example31",1.46944355964661
"358","docTR","example31",4.38254594802856
"310","TesseractOCR","example13",0.357827663421631
"310","KerasOCR","example13",2.54316163063049
"310","EasyOCR","example13",2.35221076011658
"310","PaddleOCR","example13",1.24585866928101
"310","docTR","example13",2.97811770439148
"98","TesseractOCR","example18",0.538759708404541
"98","KerasOCR","example18",3.84661483764648
"98","EasyOCR","example18",2.44329071044922
"98","PaddleOCR","example18",3.43955111503601
"98","docTR","example18",4.45665454864502
"55","TesseractOCR","example28",0.859349727630615
"55","KerasOCR","example28",3.91561341285706
"55","EasyOCR","example28",3.00034713745117
"55","PaddleOCR","example28",4.22314977645874
"55","docTR","example28",3.91014051437378
"218","TesseractOCR","example31",0.687019109725952
"218","KerasOCR","example31",3.96824073791504
"218","EasyOCR","example31",2.64007616043091
"218","PaddleOCR","example31",5.61019659042358
"218","docTR","example31",4.55359578132629
"58","TesseractOCR","example2",1.77103972434998
"58","KerasOCR","example2",3.67448139190674
"58","EasyOCR","example2",2.23434925079346
"58","PaddleOCR","example2",9.53016233444214
"58","docTR","example2",5.29246282577515
"59","TesseractOCR","example9",0.844674110412598
"59","KerasOCR","example9",3.15432620048523
"59","EasyOCR","example9",2.27987575531006
"59","PaddleOCR","example9",3.7283730506897
"59","docTR","example9",3.8433301448822
"75","TesseractOCR","example11",1.38515448570251
"75","KerasOCR","example11",3.76318621635437
"75","EasyOCR","example11",2.3057963848114
"75","PaddleOCR","example11",6.77610039710999
"75","docTR","example11",4.26259994506836
"65","TesseractOCR","example20",0.520632743835449
"65","KerasOCR","example20",3.99350214004517
"65","EasyOCR","example20",2.42599892616272
"65","PaddleOCR","example20",4.07716083526611
"65","docTR","example20",5.17111039161682
"177","TesseractOCR","example17",0.190289735794067
"177","KerasOCR","example17",1.9272186756134
"177","EasyOCR","example17",2.82199692726135
"177","PaddleOCR","example17",1.99202537536621
"177","docTR","example17",2.8730616569519
"184","TesseractOCR","example31",0.788116693496704
"184","KerasOCR","example31",4.10895586013794
"184","EasyOCR","example31",2.43638038635254
"184","PaddleOCR","example31",5.22496962547302
"184","docTR","example31",4.74883794784546
"39","TesseractOCR","example4",0.753276586532593
"39","KerasOCR","example4",4.81964802742004
"39","EasyOCR","example4",2.42464876174927
"39","PaddleOCR","example4",3.07389330863953
"39","docTR","example4",4.06622457504272
"160","TesseractOCR","example29",0.516890525817871
"160","KerasOCR","example29",4.10416102409363
"160","EasyOCR","example29",2.47053122520447
"160","PaddleOCR","example29",3.858323097229
"160","docTR","example29",4.34842252731323
"12","TesseractOCR","example30",0.708427667617798
"12","KerasOCR","example30",3.88219022750854
"12","EasyOCR","example30",2.43345165252686
"12","PaddleOCR","example30",3.80932831764221
"12","docTR","example30",5.16290879249573
"369","TesseractOCR","example8",0.759313821792603
"369","KerasOCR","example8",2.76728010177612
"369","EasyOCR","example8",2.27219843864441
"369","PaddleOCR","example8",1.92024564743042
"369","docTR","example8",3.28514623641968
"291","TesseractOCR","example3",0.218605756759644
"291","KerasOCR","example3",2.35229396820068
"291","EasyOCR","example3",2.29934668540955
"291","PaddleOCR","example3",1.05694031715393
"291","docTR","example3",2.91529178619385
"291","TesseractOCR","example1",0.205600500106812
"291","KerasOCR","example1",2.86191320419312
"291","EasyOCR","example1",2.23915410041809
"291","PaddleOCR","example1",1.16200685501099
"291","docTR","example1",2.98917531967163
"173","TesseractOCR","example3",1.4234344959259
"173","KerasOCR","example3",3.3521785736084
"173","EasyOCR","example3",2.25436019897461
"173","PaddleOCR","example3",4.53152585029602
"173","docTR","example3",4.11098575592041
"39","TesseractOCR","example8",0.782412528991699
"39","KerasOCR","example8",3.55417561531067
"39","EasyOCR","example8",2.44456577301025
"39","PaddleOCR","example8",2.68993830680847
"39","docTR","example8",4.53395748138428
"28","TesseractOCR","example5",1.64618277549744
"28","KerasOCR","example5",3.62116575241089
"28","EasyOCR","example5",2.32687568664551
"28","PaddleOCR","example5",4.89793038368225
"28","docTR","example5",4.07208752632141
"333","TesseractOCR","example6",0.512435913085938
"333","KerasOCR","example6",2.53948163986206
"333","EasyOCR","example6",2.28968548774719
"333","PaddleOCR","example6",2.0806188583374
"333","docTR","example6",3.37033295631409
"78","TesseractOCR","example20",0.17577600479126
"78","KerasOCR","example20",1.92250847816467
"78","EasyOCR","example20",2.77724456787109
"78","PaddleOCR","example20",2.22481894493103
"78","docTR","example20",3.45136499404907
"228","TesseractOCR","example12",1.7394711971283
"228","KerasOCR","example12",3.81614708900452
"228","EasyOCR","example12",2.26380252838135
"228","PaddleOCR","example12",7.93366765975952
"228","docTR","example12",4.59672689437866
"106","TesseractOCR","example11",1.91190600395203
"106","KerasOCR","example11",3.54136800765991
"106","EasyOCR","example11",2.29996013641357
"106","PaddleOCR","example11",4.8300633430481
"106","docTR","example11",3.82605934143066
"36","TesseractOCR","example19",0.970027208328247
"36","KerasOCR","example19",3.87098717689514
"36","EasyOCR","example19",3.08962035179138
"36","PaddleOCR","example19",3.95829606056213
"36","docTR","example19",4.68015384674072
"131","TesseractOCR","example19",0.914103269577026
"131","KerasOCR","example19",4.00924110412598
"131","EasyOCR","example19",2.52415060997009
"131","PaddleOCR","example19",3.83907723426819
"131","docTR","example19",4.45416355133057
"165","TesseractOCR","example21",0.610575199127197
"165","KerasOCR","example21",3.87657642364502
"165","EasyOCR","example21",2.37947511672974
"165","PaddleOCR","example21",3.21188068389893
"165","docTR","example21",4.89606785774231
"105","TesseractOCR","example25",0.164968729019165
"105","KerasOCR","example25",1.92792177200317
"105","EasyOCR","example25",2.06365728378296
"105","PaddleOCR","example25",1.50789332389832
"105","docTR","example25",2.70137572288513
"376","TesseractOCR","example10",0.613887071609497
"376","KerasOCR","example10",2.77880382537842
"376","EasyOCR","example10",2.3093159198761
"376","PaddleOCR","example10",2.33329081535339
"376","docTR","example10",3.36886858940125
"187","TesseractOCR","example1",1.52405881881714
"187","KerasOCR","example1",3.63175559043884
"187","EasyOCR","example1",2.32419943809509
"187","PaddleOCR","example1",6.43343448638916
"187","docTR","example1",5.29995465278625
"20","TesseractOCR","example13",1.32979154586792
"20","KerasOCR","example13",3.54448485374451
"20","EasyOCR","example13",2.34754371643066
"20","PaddleOCR","example13",4.52789521217346
"20","docTR","example13",4.00300097465515
"100","TesseractOCR","example27",0.866307258605957
"100","KerasOCR","example27",3.23128509521484
"100","EasyOCR","example27",3.09304118156433
"100","PaddleOCR","example27",3.98178815841675
"100","docTR","example27",3.80044603347778
"200","TesseractOCR","example31",0.726550340652466
"200","KerasOCR","example31",4.53134989738464
"200","EasyOCR","example31",2.37498688697815
"200","PaddleOCR","example31",4.17560029029846
"200","docTR","example31",4.46030783653259
"363","TesseractOCR","example15",0.744723320007324
"363","KerasOCR","example15",3.01590466499329
"363","EasyOCR","example15",2.48110175132751
"363","PaddleOCR","example15",5.46144437789917
"363","docTR","example15",3.68851399421692
"40","TesseractOCR","example10",0.794600248336792
"40","KerasOCR","example10",3.90745377540588
"40","EasyOCR","example10",2.44531750679016
"40","PaddleOCR","example10",3.2430739402771
"40","docTR","example10",5.02805471420288
"253","TesseractOCR","example22",0.682540416717529
"253","KerasOCR","example22",3.75592947006226
"253","EasyOCR","example22",2.36246013641357
"253","PaddleOCR","example22",3.22157216072083
"253","docTR","example22",4.34205627441406
"373","TesseractOCR","example31",1.39097023010254
"373","KerasOCR","example31",2.77340364456177
"373","EasyOCR","example31",2.47391080856323
"373","PaddleOCR","example31",1.65613007545471
"373","docTR","example31",3.42710399627686
"266","TesseractOCR","example30",2.55341243743896
"266","KerasOCR","example30",4.10825705528259
"266","EasyOCR","example30",2.44014668464661
"266","PaddleOCR","example30",4.77326488494873
"266","docTR","example30",5.27114534378052
"67","TesseractOCR","example19",0.509641170501709
"67","KerasOCR","example19",3.92489433288574
"67","EasyOCR","example19",2.3414466381073
"67","PaddleOCR","example19",3.91457605361938
"67","docTR","example19",4.23997187614441
"200","TesseractOCR","example1",0.513674736022949
"200","KerasOCR","example1",3.75755262374878
"200","EasyOCR","example1",2.35478138923645
"200","PaddleOCR","example1",3.72283506393433
"200","docTR","example1",4.4525134563446
"178","TesseractOCR","example24",1.7858989238739
"178","KerasOCR","example24",4.66719532012939
"178","EasyOCR","example24",2.44414782524109
"178","PaddleOCR","example24",4.65775322914124
"178","docTR","example24",4.69634389877319
"16","TesseractOCR","example30",0.750296354293823
"16","KerasOCR","example30",3.96552062034607
"16","EasyOCR","example30",2.45963168144226
"16","PaddleOCR","example30",4.22401165962219
"16","docTR","example30",4.3190016746521
"140","TesseractOCR","example8",1.55038046836853
"140","KerasOCR","example8",3.35567116737366
"140","EasyOCR","example8",2.26435256004333
"140","PaddleOCR","example8",4.73834443092346
"140","docTR","example8",4.41933059692383
"9","TesseractOCR","example28",0.743431568145752
"9","KerasOCR","example28",3.23302960395813
"9","EasyOCR","example28",2.64799213409424
"9","PaddleOCR","example28",3.73308372497559
"9","docTR","example28",3.39735317230225
"263","TesseractOCR","example7",1.74948167800903
"263","KerasOCR","example7",3.67086911201477
"263","EasyOCR","example7",2.24162364006042
"263","PaddleOCR","example7",5.80683875083923
"263","docTR","example7",4.5781147480011
"322","TesseractOCR","example28",0.154878854751587
"322","KerasOCR","example28",2.31661820411682
"322","EasyOCR","example28",2.10048961639404
"322","PaddleOCR","example28",1.06040596961975
"322","docTR","example28",3.468421459198
"123","TesseractOCR","example30",0.203218460083008
"123","KerasOCR","example30",1.90897631645203
"123","EasyOCR","example30",2.69293308258057
"123","PaddleOCR","example30",1.80465722084045
"123","docTR","example30",2.71891784667969
"327","TesseractOCR","example30",0.615108728408813
"327","KerasOCR","example30",2.71932673454285
"327","EasyOCR","example30",2.37902998924255
"327","PaddleOCR","example30",1.692378282547
"327","docTR","example30",3.32741093635559
"369","TesseractOCR","example30",1.02364277839661
"369","KerasOCR","example30",3.30569553375244
"369","EasyOCR","example30",2.41837501525879
"369","PaddleOCR","example30",1.60621619224548
"369","docTR","example30",3.56256365776062
"321","TesseractOCR","example1",0.204339265823364
"321","KerasOCR","example1",1.88714003562927
"321","EasyOCR","example1",2.54671716690063
"321","PaddleOCR","example1",1.1200487613678
"321","docTR","example1",2.72511029243469
"206","TesseractOCR","example21",0.65255069732666
"206","KerasOCR","example21",3.86717820167542
"206","EasyOCR","example21",2.37872529029846
"206","PaddleOCR","example21",3.04275918006897
"206","docTR","example21",4.8662383556366
"304","TesseractOCR","example24",0.552746057510376
"304","KerasOCR","example24",2.87866950035095
"304","EasyOCR","example24",2.42942476272583
"304","PaddleOCR","example24",2.36339783668518
"304","docTR","example24",3.67018961906433
"142","TesseractOCR","example1",2.01390910148621
"142","KerasOCR","example1",3.52239298820496
"142","EasyOCR","example1",2.27210807800293
"142","PaddleOCR","example1",5.39552235603333
"142","docTR","example1",3.96434450149536
"190","TesseractOCR","example17",2.22288203239441
"190","KerasOCR","example17",3.78533315658569
"190","EasyOCR","example17",2.4733784198761
"190","PaddleOCR","example17",4.05051589012146
"190","docTR","example17",4.83922648429871
"10","TesseractOCR","example29",0.817331314086914
"10","KerasOCR","example29",3.92111682891846
"10","EasyOCR","example29",2.46442031860352
"10","PaddleOCR","example29",3.79042840003967
"10","docTR","example29",4.37349200248718
"8","TesseractOCR","example25",0.719345808029175
"8","KerasOCR","example25",2.8213632106781
"8","EasyOCR","example25",2.57701015472412
"8","PaddleOCR","example25",3.65058374404907
"8","docTR","example25",3.43452835083008
"22","TesseractOCR","example14",1.15937805175781
"22","KerasOCR","example14",3.81441593170166
"22","EasyOCR","example14",2.3621666431427
"22","PaddleOCR","example14",5.27588725090027
"22","docTR","example14",3.80126285552979
"314","TesseractOCR","example6",0.318599462509155
"314","KerasOCR","example6",2.44857692718506
"314","EasyOCR","example6",2.33809518814087
"314","PaddleOCR","example6",1.12274217605591
"314","docTR","example6",2.88855934143066
"248","TesseractOCR","example17",3.15265965461731
"248","KerasOCR","example17",3.88988256454468
"248","EasyOCR","example17",2.42757201194763
"248","PaddleOCR","example17",3.45885300636292
"248","docTR","example17",5.39039707183838
"12","TesseractOCR","example12",2.35093760490417
"12","KerasOCR","example12",3.69601655006409
"12","EasyOCR","example12",2.30769562721252
"12","PaddleOCR","example12",5.46311378479004
"12","docTR","example12",4.48483657836914
"238","TesseractOCR","example4",1.00775051116943
"238","KerasOCR","example4",3.17694592475891
"238","EasyOCR","example4",2.32833743095398
"238","PaddleOCR","example4",4.2278528213501
"238","docTR","example4",3.86839199066162
"94","TesseractOCR","example30",0.631326913833618
"94","KerasOCR","example30",4.43332266807556
"94","EasyOCR","example30",2.46661281585693
"94","PaddleOCR","example30",5.32819151878357
"94","docTR","example30",4.40473365783691
"308","TesseractOCR","example27",0.143130540847778
"308","KerasOCR","example27",2.38733434677124
"308","EasyOCR","example27",2.14464330673218
"308","PaddleOCR","example27",1.1558952331543
"308","docTR","example27",2.95240306854248
"238","TesseractOCR","example23",0.733866453170776
"238","KerasOCR","example23",3.99035954475403
"238","EasyOCR","example23",2.43980050086975
"238","PaddleOCR","example23",4.10841774940491
"238","docTR","example23",5.03700637817383
"289","TesseractOCR","example27",0.146584749221802
"289","KerasOCR","example27",2.41734218597412
"289","EasyOCR","example27",2.22418141365051
"289","PaddleOCR","example27",1.51074767112732
"289","docTR","example27",3.2634711265564
"115","TesseractOCR","example27",0.769970417022705
"115","KerasOCR","example27",3.384432554245
"115","EasyOCR","example27",2.89382743835449
"115","PaddleOCR","example27",4.38871145248413
"115","docTR","example27",3.90988492965698
"44","TesseractOCR","example2",0.805526256561279
"44","KerasOCR","example2",3.98639297485352
"44","EasyOCR","example2",2.43112969398499
"44","PaddleOCR","example2",3.30282640457153
"44","docTR","example2",5.4047544002533
"319","TesseractOCR","example16",0.485320091247559
"319","KerasOCR","example16",3.21912240982056
"319","EasyOCR","example16",2.36026763916016
"319","PaddleOCR","example16",2.78675723075867
"319","docTR","example16",4.06466817855835
"248","TesseractOCR","example23",2.09258389472961
"248","KerasOCR","example23",3.9126353263855
"248","EasyOCR","example23",2.48494100570679
"248","PaddleOCR","example23",3.24567246437073
"248","docTR","example23",4.37937808036804
"95","TesseractOCR","example21",0.919283628463745
"95","KerasOCR","example21",4.07586002349854
"95","EasyOCR","example21",2.47245955467224
"95","PaddleOCR","example21",3.48452091217041
"95","docTR","example21",5.10207438468933
"338","TesseractOCR","example31",6.46359658241272
"338","KerasOCR","example31",2.78213572502136
"338","EasyOCR","example31",2.46788549423218
"338","PaddleOCR","example31",1.63586688041687
"338","docTR","example31",3.68002867698669
"194","TesseractOCR","example12",2.28635597229004
"194","KerasOCR","example12",3.78035688400269
"194","EasyOCR","example12",2.27929925918579
"194","PaddleOCR","example12",5.56896066665649
"194","docTR","example12",4.69350123405457
"153","TesseractOCR","example20",0.52613639831543
"153","KerasOCR","example20",3.91071033477783
"153","EasyOCR","example20",2.46243572235107
"153","PaddleOCR","example20",4.42784881591797
"153","docTR","example20",4.60245537757874
"295","TesseractOCR","example8",0.21853494644165
"295","KerasOCR","example8",2.45908498764038
"295","EasyOCR","example8",2.26065850257874
"295","PaddleOCR","example8",1.12309002876282
"295","docTR","example8",2.89427351951599
"236","TesseractOCR","example27",1.08247852325439
"236","KerasOCR","example27",3.1499228477478
"236","EasyOCR","example27",2.98115348815918
"236","PaddleOCR","example27",4.99786758422852
"236","docTR","example27",4.1000816822052
"279","TesseractOCR","example4",0.254083871841431
"279","KerasOCR","example4",2.31099224090576
"279","EasyOCR","example4",2.29322123527527
"279","PaddleOCR","example4",1.12504363059998
"279","docTR","example4",2.92700839042664
"155","TesseractOCR","example14",1.2542986869812
"155","KerasOCR","example14",3.09259724617004
"155","EasyOCR","example14",2.27198505401611
"155","PaddleOCR","example14",3.88651251792908
"155","docTR","example14",3.85980081558228
"375","TesseractOCR","example2",0.185696125030518
"375","KerasOCR","example2",1.98384714126587
"375","EasyOCR","example2",2.46178507804871
"375","PaddleOCR","example2",2.05704140663147
"375","docTR","example2",3.48609495162964
"279","TesseractOCR","example30",0.492690801620483
"279","KerasOCR","example30",3.2972264289856
"279","EasyOCR","example30",2.39177131652832
"279","PaddleOCR","example30",2.64952969551086
"279","docTR","example30",4.10246872901917
"204","TesseractOCR","example9",0.139161825180054
"204","KerasOCR","example9",1.90550112724304
"204","EasyOCR","example9",2.68739438056946
"204","PaddleOCR","example9",1.61481785774231
"204","docTR","example9",2.79677629470825
"339","TesseractOCR","example14",0.174071311950684
"339","KerasOCR","example14",2.73427557945251
"339","EasyOCR","example14",2.43790459632874
"339","PaddleOCR","example14",5.54604578018188
"339","docTR","example14",2.89638257026672
"31","TesseractOCR","example17",2.67899918556213
"31","KerasOCR","example17",3.92635154724121
"31","EasyOCR","example17",2.56811332702637
"31","PaddleOCR","example17",5.07692646980286
"31","docTR","example17",4.3103334903717
"29","TesseractOCR","example14",1.47591757774353
"29","KerasOCR","example14",3.09211134910583
"29","EasyOCR","example14",2.36600923538208
"29","PaddleOCR","example14",3.28663563728333
"29","docTR","example14",4.33041310310364
"91","TesseractOCR","example6",0.467860460281372
"91","KerasOCR","example6",3.8852698802948
"91","EasyOCR","example6",2.36667513847351
"91","PaddleOCR","example6",3.56278014183044
"91","docTR","example6",4.44115090370178
"49","TesseractOCR","example14",1.37692713737488
"49","KerasOCR","example14",3.25392055511475
"49","EasyOCR","example14",2.3278021812439
"49","PaddleOCR","example14",4.51039791107178
"49","docTR","example14",4.02339196205139
"180","TesseractOCR","example23",0.752382040023804
"180","KerasOCR","example23",3.98878216743469
"180","EasyOCR","example23",2.52578210830688
"180","PaddleOCR","example23",4.7104663848877
"180","docTR","example23",5.23454236984253
"233","TesseractOCR","example30",1.91363787651062
"233","KerasOCR","example30",3.87861108779907
"233","EasyOCR","example30",2.46069073677063
"233","PaddleOCR","example30",3.72273135185242
"233","docTR","example30",4.2953314781189
"299","TesseractOCR","example5",0.212605476379395
"299","KerasOCR","example5",2.30601572990417
"299","EasyOCR","example5",2.26629233360291
"299","PaddleOCR","example5",1.2620894908905
"299","docTR","example5",2.93870115280151
"350","TesseractOCR","example26",0.27796459197998
"350","KerasOCR","example26",3.15431952476501
"350","EasyOCR","example26",2.24633979797363
"350","PaddleOCR","example26",1.25998830795288
"350","docTR","example26",3.19341349601746
"324","TesseractOCR","example20",0.632243871688843
"324","KerasOCR","example20",2.722407579422
"324","EasyOCR","example20",2.41565227508545
"324","PaddleOCR","example20",1.64977979660034
"324","docTR","example20",3.39739584922791
"283","TesseractOCR","example4",0.279834747314453
"283","KerasOCR","example4",2.3305881023407
"283","EasyOCR","example4",2.23587274551392
"283","PaddleOCR","example4",0.993035078048706
"283","docTR","example4",3.44022846221924
"33","TesseractOCR","example31",1.90335988998413
"33","KerasOCR","example31",3.90413641929626
"33","EasyOCR","example31",2.5710015296936
"33","PaddleOCR","example31",5.41269731521606
"33","docTR","example31",4.61411881446838
"119","TesseractOCR","example16",0.512099981307983
"119","KerasOCR","example16",4.00565767288208
"119","EasyOCR","example16",2.37461376190186
"119","PaddleOCR","example16",4.2002649307251
"119","docTR","example16",4.36513113975525
"171","TesseractOCR","example24",1.72057914733887
"171","KerasOCR","example24",4.79454398155212
"171","EasyOCR","example24",2.47189807891846
"171","PaddleOCR","example24",5.64734148979187
"171","docTR","example24",4.59939432144165
"35","TesseractOCR","example30",1.94620609283447
"35","KerasOCR","example30",4.05205750465393
"35","EasyOCR","example30",2.53894019126892
"35","PaddleOCR","example30",5.05536723136902
"35","docTR","example30",4.39356970787048
"217","TesseractOCR","example24",0.621877193450928
"217","KerasOCR","example24",3.83384370803833
"217","EasyOCR","example24",2.45464777946472
"217","PaddleOCR","example24",3.25697302818298
"217","docTR","example24",5.27981042861938
"99","TesseractOCR","example2",2.11603951454163
"99","KerasOCR","example2",3.89453363418579
"99","EasyOCR","example2",2.28133368492126
"99","PaddleOCR","example2",8.15873575210571
"99","docTR","example2",4.55994582176208
"329","TesseractOCR","example13",1.5881884098053
"329","KerasOCR","example13",2.74924278259277
"329","EasyOCR","example13",2.25056290626526
"329","PaddleOCR","example13",1.82224154472351
"329","docTR","example13",4.0107753276825
"189","TesseractOCR","example16",1.96691060066223
"189","KerasOCR","example16",3.88679552078247
"189","EasyOCR","example16",2.40892696380615
"189","PaddleOCR","example16",4.06181621551514
"189","docTR","example16",4.84571981430054
"224","TesseractOCR","example7",2.28759527206421
"224","KerasOCR","example7",3.86464834213257
"224","EasyOCR","example7",2.33565139770508
"224","PaddleOCR","example7",8.26423501968384
"224","docTR","example7",4.56325221061707
"188","TesseractOCR","example30",0.759638547897339
"188","KerasOCR","example30",3.89031195640564
"188","EasyOCR","example30",2.40311050415039
